,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0
138,A,8.1,E,T,1.0,e,A,1.0,c0,3.44432238911142,12.905104670640089,5.959263356297671,577.6533333333333,150.0,271.96410599526274,3.6918609900472488,377.7526669758457,55.0,0.0,100.0,7.0,1
139,A,8.0,D,U,0.0,a,A,0.0,c0,2.98076225293322,24.75392970566833,5.665354341492658,2270.2266666666665,90.0,219.67744137097927,2.163169248264682,163.76541391110192,0.0,0.0,88.0,6.0,0
140,A,11.0,E,Y,1.0,e,A,1.0,c0,3.8903365098260627,6.7331617508167305,6.203624279787197,999.3933333333333,130.0,256.5415749315733,3.986372313430578,184.84038182982,55.0,0.0,100.0,5.0,1
142,A,5.0,B,U,0.0,c,B,1.0,c0,4.252141997934761,-5.124942099894612,7.26128672866341,234.24,60.0,180.83846930094413,1.6251767652065483,64.88568132935676,0.0,0.0,80.0,5.0,0
143,A,11.0,E,Y,1.0,e,A,1.0,c0,3.669168329250815,12.064202733230285,6.281189989893288,686.3,130.0,256.5289762926209,5.120558248717617,427.38844141523316,0.0,0.0,104.0,6.0,1
144,B,11.0,E,T,1.0,e,A,1.0,c0,3.816987914184669,71.61674710833675,7.580863053000491,2513.453333333333,130.0,257.6305794179429,5.445739010365988,506.90601396759325,0.0,0.0,120.0,6.0,1
145,A,8.0,B,O,0.0,a,B,0.0,c0,4.394824124063465,1.5907950596925922,7.545222576964643,1290.3533333333332,90.0,221.24470053420484,2.9495922417418416,208.9895102573772,0.0,0.0,40.0,4.0,0
146,A,11.0,D,R,0.0,c,A,0.0,c0,2.9012967706912964,33.18402949590569,5.502240262067212,405.14666666666665,130.0,257.4421506609089,2.7014213449745514,303.30627924970287,0.0,0.0,90.0,4.0,0
147,A,8.0,E,Y,1.0,e,A,1.0,c0,3.44432238911142,24.446278484812932,6.219922377362628,182.72,90.0,218.54973439740928,4.852547393622466,236.20538682445937,0.0,0.0,100.0,7.0,0
148,A,8.0,C,S,0.0,a,B,1.0,c0,3.0595278715659733,25.95573559005223,5.018347094275488,1848.76,90.0,219.88383372426375,4.061881524584453,139.0946615854188,0.0,0.0,80.0,5.0,0
149,A,10.0,E,V,1.0,e,A,1.0,c0,3.5946575956730733,9.722285107335637,6.641217957825919,1517.313333333333,100.0,231.8214916463503,0.9424628185044832,199.61948803599492,0.0,0.0,80.0,4.0,0
150,A,8.0,E,O,1.0,f,A,0.0,c0,5.231967389542413,52.808234652486746,8.602545173302556,365.33333333333326,90.0,218.5023948087593,1.9902308307957581,270.7437979618983,0.0,0.0,80.0,3.0,0
151,A,9.1,E,V,1.0,e,C,1.0,c0,2.98076225293322,55.443288363989105,5.041594765693262,752.3133333333334,110.0,239.66291313498982,3.667045332898363,323.3792535264662,52.0,0.0,64.0,4.0,1
152,A,8.0,E,W,1.0,e,A,1.0,c0,4.6069562545437215,40.761564736596775,7.272070159682107,1084.2133333333334,90.0,219.98042287000615,2.170771135306236,158.5366056613531,52.0,0.0,120.0,7.0,1
153,A,10.0,E,S,1.0,e,A,1.0,c0,3.5197170226212404,38.185718118434266,6.456577040735265,1453.4333333333334,100.0,230.74465904542402,1.83077452021579,638.8982753845168,0.0,0.0,96.0,6.0,0
154,C,12.0,E,R,1.0,e,A,1.0,c0,4.886666579548511,37.31716517053096,8.012859837304468,238.1533333333333,140.0,263.1642030257284,2.139567478632571,170.16655603870115,0.0,0.0,120.0,6.0,1
155,A,11.0,D,U,0.0,a,A,1.0,c0,3.1376395320500863,52.165361686979715,5.980047426165091,6888.1466666666665,130.0,257.94485363092264,3.0980656215524163,54.183224619449426,62.0,0.0,80.0,5.0,1
156,A,8.0,D,S,0.0,b,B,0.0,c0,3.368447367421272,-8.130907939000236,5.9594019888156415,988.1733333333333,90.0,221.4041871853897,0.1874565159471242,152.97288910136697,0.0,0.0,96.0,5.0,0
157,A,4.0,D,O,0.0,b,B,0.0,c0,4.10834684348133,55.200813499584605,6.442295986906659,1785.2666666666669,50.0,161.14645072632422,2.8204810144697827,168.34875465832238,0.0,0.0,80.0,4.0,0
158,C,8.0,E,W,1.0,e,A,1.0,?,3.9633350695784517,34.490140407041004,6.7478092900012365,358.18,90.0,219.46430179066186,1.4031377376813468,104.81870711163008,0.0,0.0,80.0,3.0,0
159,D,11.0,E,T,1.0,e,A,1.0,c0,5.910879554146682,43.12584676793334,9.021157087632735,242.0733333333333,130.0,256.4939087687766,2.1685617195865143,677.6290943035732,143.0,0.0,70.0,1.0,1
160,A,11.0,E,Y,1.0,e,A,1.0,c0,3.5197170226212404,34.755430967826925,5.901444223828803,455.1533333333333,130.0,258.2323258601906,4.4165798529041975,383.36410275468035,0.0,0.0,80.0,5.0,1
161,A,8.0,E,S,1.0,e,A,1.0,c0,3.816987914184669,4.326232892287198,6.560028353168803,1428.28,90.0,218.8275195289129,2.405825181717268,241.0550810612296,0.0,0.0,100.0,5.0,0
162,A,11.0,E,U,1.0,e,A,1.0,c0,2.9012967706912964,4.596194139195751,5.790582948249581,1245.28,130.0,257.93348723532836,3.9463645987089038,61.52531040293641,0.0,0.0,80.0,6.0,0
163,A,10.0,B,U,0.0,b,A,0.0,c0,4.10834684348133,8.724858188101862,6.586817645979902,1377.906666666667,100.0,229.3802469852536,1.9995955430326944,218.39396060749505,0.0,0.0,80.0,4.0,0
164,A,11.0,D,U,0.0,c,A,0.0,c0,2.406495560799009,10.922393519351035,4.959607845782634,1710.0266666666666,130.0,258.1710764371168,4.672999969983723,213.00148477707683,0.0,0.0,80.0,4.0,0
165,A,2.0,C,O,0.0,b,A,0.0,c0,3.5946575956730733,12.096034395555911,5.846561413724508,868.5133333333333,30.0,111.0866995427866,-0.2448512899375843,290.1123854070936,0.0,0.0,80.0,6.0,0
166,A,8.0,D,X,0.0,c,A,1.0,c0,2.232783690325877,36.175116444052065,4.566681812187778,1084.5866666666666,90.0,220.788776443009,2.425283091237638,10.075865530097618,0.0,0.0,76.0,4.0,0
167,A,3.0,E,T,1.0,f,A,0.0,c0,4.252141997934761,64.55043056608139,7.14707646315521,779.68,40.0,140.3588700055532,1.5213733465879162,211.47881428370147,0.0,0.0,90.0,5.0,0
168,A,2.0,E,O,1.0,e,A,1.0,c2,2.320307316307896,35.442468336927966,4.500314215941895,1592.78,30.0,110.83975416205567,-1.3830267663133842,11.248400197000592,0.0,0.0,80.0,3.0,0
169,A,10.0,C,O,0.0,b,A,0.0,c29,3.2920632714508717,9.355689416792252,5.6525416726174935,1637.726666666667,90.0,232.10857629457908,2.5483255922793067,241.7011585956304,0.0,0.0,76.0,4.0,0
170,A,8.1,D,T,0.0,a,A,1.0,c0,3.215138766352781,38.17071284397283,4.318186740610051,1335.4866666666667,150.0,271.95648814345856,1.9906151730346733,619.9932676478766,0.0,0.0,120.0,6.0,0
171,D,4.0,E,Z,1.0,e,A,1.0,c0,4.747230537383602,19.769403424463608,6.779524367087396,1123.5933333333332,50.0,160.2511645598849,-0.15173605861721873,126.86788947501364,0.0,0.0,140.0,6.0,0
172,A,11.0,E,T,1.0,e,A,1.0,c0,4.180389699864894,24.093146384042768,5.9630819940125015,227.5133333333333,130.0,256.9954801131053,6.595202092386818,75.74180340323873,0.0,0.0,100.0,4.0,1
173,A,2.0,E,S,1.0,e,A,1.0,c2,4.886666579548511,65.67720913471655,9.244720221611548,1386.793333333333,30.0,111.40484964756024,1.5903555314200124,187.4196714078069,0.0,0.0,80.0,5.0,0
174,D,10.0,E,V,1.0,e,A,1.0,c0,4.9560892298442045,30.500795099271702,7.497193977903838,2687.1466666666665,100.0,229.17341131701846,2.1253816041415456,164.5665861018183,0.0,0.0,100.0,4.0,1
175,A,11.0,E,Y,1.0,e,A,1.0,c15,5.437138074347961,40.685950183265604,8.163172126233876,1426.3,130.0,256.9174032386631,3.6453159636274406,65.7442101212802,107.0,0.0,80.0,4.0,1
176,B,10.0,G,O,0.0,d,B,1.0,c28,4.180389699864894,40.85801347665277,7.270906446250595,2138.786666666667,100.0,231.9943585367521,1.5775685427368007,102.4239808329908,0.0,0.0,80.0,4.0,0
177,A,11.0,E,T,1.0,e,A,1.0,c0,2.6581622499224706,64.34480316162099,4.59841996439002,2046.053333333333,130.0,257.61924863459734,3.971481170485816,53.906407498084675,0.0,0.0,90.0,5.0,1
178,A,11.0,D,Y,0.0,a,A,1.0,c0,3.0595278715659733,41.47204245642264,6.072502041721996,1250.4,130.0,259.37446434077697,2.1813956572917785,101.72889829189508,0.0,0.0,80.0,3.0,0
179,C,11.0,E,R,1.0,e,A,1.0,c0,3.5197170226212404,10.37247643672771,6.504529956828824,361.06,130.0,255.99283218230343,5.2582115801478935,77.73030391157043,0.0,0.0,90.0,6.0,0
180,A,2.0,E,S,1.0,f,A,0.0,c2,3.9633350695784517,21.458228784288785,6.304114732382036,1827.986666666667,30.0,110.87204481213458,0.1349525887636206,99.10091916733282,0.0,0.0,76.0,4.0,0
181,A,8.0,E,V,1.0,e,A,1.0,c0,3.0595278715659733,15.527388369542244,5.615400130703142,1035.62,90.0,219.59634512495342,0.7138974244017542,497.3965530672182,36.0,0.0,80.0,5.0,0
182,A,10.0,E,V,0.0,c,C,1.0,c0,3.743271556546851,7.7150262549904305,6.6626271164787445,671.1266666666667,100.0,231.0337808450436,2.7016906533711844,132.91842428832405,0.0,0.0,80.0,5.0,0
183,A,6.0,E,V,1.0,e,A,1.0,c0,3.5946575956730733,32.63152076450868,6.512209038434617,926.2666666666668,70.0,196.8092334672728,3.015340326301108,660.1095836027093,0.0,0.0,80.0,3.0,0
184,A,9.1,E,T,1.0,f,A,0.0,c0,3.1376395320500863,29.696052781323985,6.514410804684997,677.98,110.0,239.98635876964175,2.1785134391302257,251.27096120107763,0.0,0.0,80.0,5.0,0
185,A,8.0,E,V,1.0,e,A,1.0,c0,3.669168329250815,67.96898473521071,7.001836611068281,1363.5133333333333,90.0,220.45761677826096,2.7881181465262888,32.92286027612882,0.0,0.0,100.0,5.0,0
186,A,8.0,B,R,0.0,b,A,0.0,c0,5.0943782414978935,-20.054700580817798,8.027681744303358,1358.2333333333333,90.0,221.11614622655102,2.309271749559578,184.0970031523835,0.0,0.0,80.0,3.0,0
187,A,8.0,D,U,0.0,c,A,0.0,c0,2.053159857585979,46.02265275888297,5.170132574368093,1575.1466666666668,90.0,220.95403235364316,0.2340329532567256,337.48847122113636,0.0,0.0,70.0,3.0,0
188,A,10.0,E,U,1.0,e,A,1.0,c0,3.0595278715659733,21.275882411811327,5.166492485472146,1805.926666666667,100.0,229.47980536480569,1.7819678550983666,506.4663898739507,0.0,0.0,80.0,3.0,1
189,A,6.0,D,V,0.0,a,D,1.0,c0,3.215138766352781,30.805414510216533,5.718663502026036,639.2333333333332,70.0,194.9911809882682,2.1355517170528167,52.16570500280545,97.0,0.0,120.0,7.0,1
190,A,4.0,D,V,0.0,c,A,0.0,c0,1.960713731797774,39.48455966052165,4.004663074295966,487.63333333333327,50.0,161.84463714477502,1.2851223814725177,110.503832784068,0.0,0.0,32.0,2.0,0
191,A,8.0,E,V,1.0,e,A,1.0,c0,3.5197170226212404,77.16598507090305,6.425048792685269,1170.9533333333334,90.0,220.87320770960056,3.3568487274372707,49.50497708829162,0.0,0.0,70.0,4.0,0
192,A,8.0,E,V,1.0,e,A,1.0,c0,3.9633350695784517,52.90874478491936,6.34232413800041,1282.54,90.0,221.03623801402023,2.173494240391546,620.728865974326,0.0,0.0,80.0,3.0,1
193,D,10.0,D,Z,0.0,a,A,1.0,c0,4.323616236300034,12.215140163300106,6.886357585039733,2202.773333333333,100.0,230.70812265903137,4.429769843004741,285.50916209589207,0.0,0.0,120.0,5.0,0
194,A,3.0,E,V,1.0,e,A,1.0,c0,5.231967389542413,31.92586676649426,8.187410964572955,774.8666666666667,40.0,140.3078960790524,0.5532887085792153,257.0013363417189,0.0,0.0,80.0,5.0,0
195,F,11.0,E,R,1.0,e,A,1.0,c0,4.252141997934761,21.074040902023896,6.321685835263728,436.9,130.0,256.68061441344884,4.546588209601717,418.8178155679752,0.0,0.0,96.0,3.0,1
196,A,11.0,E,T,1.0,e,E,1.0,c0,3.0595278715659733,74.35409271540729,5.549882691431344,531.4133333333333,130.0,255.15141496771983,4.600733805617458,726.1325358756555,0.0,0.0,80.0,5.0,0
197,D,11.0,E,R,1.0,e,A,1.0,c0,4.394824124063465,20.255299851030788,6.7467828885303565,714.8733333333333,130.0,256.288609150453,4.6427652849713485,183.46870227577472,714.0,0.0,100.0,6.0,1
198,A,8.0,G,O,0.0,a,C,0.0,c8,2.9012967706912964,39.72029694113342,5.220709991795936,468.26666666666665,90.0,219.82329615543858,2.758706103204198,601.8079546915915,0.0,0.0,80.0,6.0,0
199,A,8.0,C,V,0.0,a,A,1.0,c0,2.6581622499224706,14.158151981214893,5.302227333371938,889.1533333333333,90.0,221.50769401969632,3.4486049739576488,14.87892782448452,0.0,0.0,80.0,2.0,0
200,A,10.0,D,S,0.0,a,A,0.0,c0,3.1376395320500863,19.469167993866858,5.601817380427319,583.7333333333332,100.0,231.0848633451768,1.3534541587731266,201.6438872664009,0.0,0.0,100.0,5.0,0
201,A,6.0,E,V,1.0,e,A,1.0,c0,5.505225343152748,30.233142104879835,7.625197214975316,1100.1333333333334,70.0,195.7600310191261,0.4959621090537625,118.8146976798229,0.0,0.0,96.0,5.0,0
202,A,8.0,E,Z,1.0,e,A,1.0,c0,3.44432238911142,32.30110142354328,6.456278339742986,325.1933333333333,90.0,221.19023276541316,3.05139901735667,101.27535124894176,0.0,0.0,70.0,3.0,0
203,A,8.0,E,S,1.0,e,A,1.0,c0,5.0943782414978935,30.53955122046293,7.892002471231235,916.7066666666667,90.0,219.21482768487567,2.120859772302997,215.79295495261712,0.0,0.0,80.0,4.0,0
204,A,8.0,B,T,0.0,a,A,0.0,c0,3.368447367421272,3.2326333043663222,5.9949263744462655,194.9,120.0,248.01052956404075,2.5880276607579638,340.346999978413,0.0,0.0,80.0,5.0,0
205,A,6.0,C,S,0.0,a,B,1.0,c0,2.6581622499224706,11.470207158783131,5.024997312235612,818.3733333333333,70.0,194.7093595062489,0.272721741173122,189.37649451744687,0.0,0.0,70.0,3.0,0
206,A,11.0,D,O,0.0,a,A,1.0,c0,2.4914671858406763,33.161575141173984,5.082817341114731,2936.373333333333,130.0,256.9422834865805,3.0940519163999816,144.88862415032287,0.0,0.0,80.0,5.0,0
207,A,8.0,B,T,0.0,b,A,0.0,c0,4.252141997934761,-1.4251867132223277,7.213041695522887,1439.62,90.0,219.60541093984574,2.135290336088874,166.24212836856006,0.0,0.0,80.0,4.0,0
208,A,12.0,C,Q,0.0,a,A,1.0,c0,4.323616236300034,33.65713229080009,7.498847075946016,2032.38,140.0,265.03535953097,4.361955822500792,81.52228926748596,199.0,0.0,80.0,3.0,1
209,A,8.0,E,S,1.0,e,A,1.0,c0,3.2920632714508717,5.3100716257064775,6.353551056011572,1671.88,90.0,218.69990304010798,1.9474386308988936,117.72094143999377,0.0,0.0,96.0,5.0,0
210,A,8.0,D,X,0.0,c,A,1.0,c0,3.5197170226212404,30.17898459442883,6.4083314817301575,1213.8266666666666,90.0,221.1677890819465,2.6925697267078257,197.71913648843787,0.0,0.0,80.0,6.0,0
211,A,8.0,E,Y,1.0,e,A,1.0,c0,4.10834684348133,62.614774689663285,6.699215868166371,1850.98,90.0,220.57713722042772,2.3990670333963235,495.43097922522685,0.0,14.0,80.0,3.0,1
212,A,7.0,D,X,0.0,c,A,1.0,c0,1.960713731797774,18.775529298468737,4.164996698676119,1513.2,80.0,208.7806777079776,3.4125076876697493,103.74968260748136,0.0,0.0,34.0,2.0,0
213,A,11.0,E,R,1.0,e,A,1.0,c0,4.6069562545437215,42.66458363072931,8.030182443062936,2075.6666666666665,130.0,256.69198927393694,4.878248273058752,330.99778909168856,0.0,0.0,80.0,3.0,1
214,F,8.0,E,R,1.0,e,A,1.0,c0,5.0943782414978935,28.438229647277694,7.808712698292867,655.74,90.0,220.80211206090385,2.8226794656160004,18.097289965331953,0.0,0.0,100.0,6.0,0
215,A,5.0,D,X,0.0,d,A,1.0,c0,2.1437876348037888,54.23685321404957,5.407134423914816,1892.966666666667,60.0,180.37962580541185,2.9558172930320232,106.34709270061016,0.0,11.0,90.0,6.0,0
216,A,12.0,D,T,0.0,a,A,0.0,c0,3.5946575956730733,-28.31428044875999,5.468352219700563,3513.12,140.0,263.5195682273079,3.3094398320173712,276.9922004999356,0.0,0.0,76.0,3.0,1
217,A,11.0,D,U,0.0,c,A,0.0,c0,2.406495560799009,21.040169546110047,5.387284662977597,784.04,130.0,257.48486671137056,2.9492268065879865,197.68305875330967,0.0,0.0,50.0,2.0,0
218,A,8.0,D,X,0.0,c,A,1.0,c0,2.320307316307896,0.060523319789478336,4.512523569522312,1730.0666666666666,90.0,222.28312088807255,4.869122556116347,176.17476628603103,0.0,0.0,80.0,5.0,0
219,A,8.0,B,R,0.0,b,A,0.0,c0,2.8210805094143114,6.464302740408418,5.277063047893718,1851.7333333333331,90.0,220.29414035488082,2.5204247922118217,57.66964146097133,0.0,0.0,80.0,3.0,0
220,A,12.0,E,T,1.0,e,A,1.0,c0,4.886666579548511,56.94513193619528,7.604830654718548,1087.22,140.0,264.05565015815046,3.86847776128483,517.913272449683,0.0,0.0,80.0,4.0,1
221,B,10.0,D,T,0.0,c,A,1.0,c0,2.1437876348037888,-14.566822283542757,4.241922146862502,1742.813333333333,100.0,231.39797903829398,3.3854177534063803,220.17282500320977,0.0,0.0,80.0,3.0,0
222,A,8.0,E,W,1.0,e,A,1.0,c0,3.0595278715659733,53.07000827120633,5.950484832037966,1375.48,90.0,220.00180389711463,0.9420059824641578,67.40386947897515,0.0,0.0,146.0,8.0,1
223,D,11.0,E,Z,1.0,e,A,1.0,c0,5.231967389542413,18.736018017549192,7.985432752591442,918.22,130.0,258.2544614754856,2.385287138763645,301.03457251766565,0.0,0.0,100.0,6.0,0
224,D,8.0,B,O,0.0,b,A,0.0,c0,3.8903365098260627,27.41535053669084,6.506031526872369,1510.033333333333,90.0,221.2601286745437,2.9216558531401224,164.33208173663618,0.0,0.0,80.0,5.0,0
225,A,8.0,D,V,0.0,c,B,1.0,c0,2.6581622499224706,14.249416136879427,6.113813901033316,4218.893333333333,90.0,219.56847483054625,2.0925564761710693,293.57852525840656,0.0,0.0,80.0,4.0,0
226,A,8.0,B,O,0.0,b,A,0.0,c0,3.8903365098260627,-6.046301030362728,6.900227342950887,1379.186666666667,90.0,221.19494277059127,1.0389419105502664,183.41227008340698,0.0,0.0,64.0,3.0,0
227,A,11.0,E,T,1.0,e,C,1.0,c0,3.215138766352781,58.322856254632995,5.357611994164554,678.06,130.0,256.9402601283262,2.55583110192659,494.3840004348375,0.0,0.0,80.0,4.0,1
228,A,10.0,D,S,0.0,c,B,0.0,c0,3.215138766352781,34.45133745194951,6.069464504413707,1517.793333333333,100.0,232.17126081088662,2.6873465322709884,263.2078584952528,0.0,0.0,80.0,5.0,0
229,A,10.0,D,T,0.0,c,A,1.0,c0,2.320307316307896,30.62074705722396,4.921435842360966,699.8733333333333,100.0,232.14221156396286,1.984733549325009,58.59215461570813,0.0,0.0,96.0,4.0,0
230,F,8.0,E,W,1.0,e,A,1.0,c0,4.886666579548511,52.07298748722193,7.739036779941456,1060.1866666666667,90.0,220.9291295514417,1.8198084702650124,125.58443745673931,0.0,0.0,80.0,5.0,0
231,A,2.0,D,U,0.0,c,A,0.0,c2,2.74005678707146,43.109425765022394,5.7054874213482725,1348.02,30.0,111.71604728082669,1.3133617413850107,84.69270151141518,0.0,0.0,80.0,2.0,0
232,A,8.0,B,U,0.0,a,A,0.0,c0,4.394824124063465,32.96199304925982,6.650651667179225,1307.38,90.0,220.49195023933208,2.2898292008245877,424.56918764901536,0.0,0.0,60.0,2.0,0
233,A,12.0,E,Y,1.0,e,A,1.0,c0,4.465776645947426,14.806448888504862,7.2194836021549555,863.42,140.0,266.2249742978484,6.600608488152077,390.70838465709784,0.0,0.0,90.0,5.0,0
234,A,9.1,D,V,0.0,a,A,1.0,c23,3.215138766352781,59.8065258910385,6.310130349021683,626.94,110.0,240.56545151564583,3.0456624410766278,240.21262685633,0.0,0.0,88.0,3.0,0
235,A,10.0,D,U,0.0,b,C,0.0,?,2.9012967706912964,36.7861319988296,4.910949363094368,1512.6066666666666,100.0,231.8746796929286,3.3804344741867767,43.83600676156127,0.0,0.0,60.0,4.0,0
236,A,9.0,B,U,0.0,b,A,0.0,c0,3.9633350695784517,26.763438797481648,6.3023064340736665,376.5533333333333,120.0,249.33500035696756,1.370725902444006,133.7255357185348,0.0,0.0,80.0,3.0,0
237,A,8.0,E,O,1.0,e,C,1.0,c5,4.036000068055038,56.0323744132608,7.264193889328747,1028.0666666666666,90.0,222.1839028255277,2.093720095535591,482.9819362163812,20.0,0.0,120.0,6.0,0
238,A,9.1,D,S,0.0,a,A,1.0,c0,2.4914671858406763,29.75353769805611,4.968412050703916,185.17333333333332,110.0,241.51177696376286,2.6279620597982647,281.0114404441877,0.0,0.0,80.0,3.0,0
239,A,8.0,E,X,1.0,e,A,1.0,c0,4.6069562545437215,13.624364055454295,7.195999400407456,408.4666666666666,90.0,220.32065438782826,1.5718587103535215,54.89215344540365,0.0,0.0,80.0,6.0,1
240,E,11.0,E,T,1.0,e,A,1.0,c0,5.0943782414978935,2.920949156307429,7.230797027165756,955.1066666666667,130.0,256.28356798254856,4.363107192647399,467.68158325892153,0.0,0.0,80.0,3.0,0
241,A,13.0,E,T,1.0,e,C,1.0,c6,3.44432238911142,34.869419430015256,5.6618323743402605,1077.58,160.0,277.3655720994535,3.6421703190064543,333.4536800172426,0.0,14.0,80.0,3.0,1
242,E,8.1,E,T,1.0,e,A,1.0,c0,3.5197170226212404,-21.510103939041613,6.26042037953697,1613.8666666666666,150.0,270.0639569349963,4.7759112675037665,245.07713897377224,0.0,0.0,160.0,8.0,1
243,A,6.0,D,O,0.0,c,A,1.0,c0,2.053159857585979,-4.258975599851663,4.415206334785021,529.62,70.0,196.25501907493225,0.3196809375417624,345.40491535043907,0.0,0.0,16.0,3.0,0
245,C,11.0,E,R,1.0,e,A,1.0,c0,4.252141997934761,24.688699777923432,6.96396212342195,1466.446666666667,130.0,255.4191888108172,0.4664699118065769,49.299943086161406,0.0,0.0,80.0,4.0,1
246,A,10.0,G,Z,0.0,c,A,1.0,c0,3.44432238911142,-13.124656447159106,6.328513337037378,669.1666666666666,100.0,232.63080297796765,3.9409106201830615,62.55236625516363,0.0,0.0,80.0,4.0,0
247,A,7.0,B,X,0.0,a,A,1.0,c0,3.5197170226212404,46.100153112331256,6.4324980957105025,1201.0,80.0,208.8199650699733,1.3403859526818276,102.47639095674737,0.0,0.0,80.0,4.0,0
248,A,10.0,D,T,0.0,a,E,0.0,c0,2.232783690325877,7.965434157429954,4.906902378092924,629.0933333333334,100.0,232.17308833199507,2.7717150062612066,198.4213667423931,0.0,0.0,40.0,2.0,0
249,A,9.1,E,V,1.0,e,C,1.0,c39,2.98076225293322,0.2319831380086974,5.328087326764601,923.58,110.0,240.47620288794917,4.5002941727593155,173.73398096209038,0.0,0.0,80.0,4.0,0
250,A,8.0,B,Q,0.0,b,A,1.0,c0,5.163257319944542,40.37202129743541,8.69355661114903,1846.8933333333332,90.0,222.4028617618608,5.248034564887249,131.75915513761387,0.0,0.0,120.0,4.0,1
251,A,11.0,E,T,1.0,e,A,1.0,c0,6.112034965381406,20.625425759959622,9.30949201964134,1153.6466666666668,130.0,256.25504270588084,5.081598721238836,180.7576082861142,0.0,0.0,30.0,1.0,0
252,A,8.0,E,R,1.0,e,A,1.0,c0,3.2920632714508717,26.429670686532866,4.889606399656689,1481.4733333333334,90.0,219.805341780207,2.3002802817256423,329.937403465808,52.0,0.0,90.0,5.0,1
253,A,11.0,E,Q,1.0,e,A,1.0,c0,4.10834684348133,85.94585124378489,7.135012086000114,1404.32,130.0,256.60911115734484,4.708468184285863,160.4804947635152,0.0,0.0,80.0,6.0,1
254,A,10.0,E,O,1.0,f,A,0.0,c0,3.1376395320500863,22.178896442413727,4.6883443126281295,1052.5733333333333,100.0,230.9810747055064,1.1613169098628768,90.6057985917449,0.0,0.0,80.0,4.0,0
255,A,10.0,E,W,1.0,e,A,1.0,c0,3.9633350695784517,26.76328766782477,7.255371578062552,1234.3,100.0,232.7147821328297,2.6557625250957777,402.383241235592,0.0,0.0,114.0,6.0,0
256,A,8.0,E,V,1.0,e,A,1.0,c0,5.231967389542413,-9.367597708497648,7.799831726679299,2255.633333333333,90.0,219.6464182549804,3.2923406410723133,406.90443382055344,0.0,0.0,90.0,4.0,1
257,C,10.0,E,U,1.0,e,B,1.0,c0,4.180389699864894,35.36475431416765,7.448770114788786,478.82,100.0,231.31337411369736,3.486967824658496,126.4115196664187,0.0,0.0,40.0,2.0,0
258,A,10.0,D,Y,0.0,a,A,0.0,c0,2.232783690325877,43.66161915405335,4.468501137793055,1518.52,100.0,232.0677921036507,1.9216279964454608,338.166991247218,0.0,0.0,112.0,4.0,0
259,A,8.0,B,R,0.0,b,A,0.0,c0,3.5197170226212404,7.955749604842158,6.104983608499122,1081.7066666666667,90.0,219.0549561146921,2.7388301241112147,63.9235374881553,0.0,0.0,80.0,4.0,0
260,A,9.1,E,R,1.0,f,A,0.0,c13,3.368447367421272,22.18579054391316,6.140137813536353,1183.9733333333334,110.0,239.96048282278187,2.398555100226834,48.1127750600846,0.0,0.0,80.0,3.0,1
261,A,10.0,D,Y,0.0,c,A,0.0,c0,2.1437876348037888,38.61569022482532,3.80363012180208,1312.38,100.0,231.49080627050245,3.3588704793326403,242.51343332553097,0.0,0.0,40.0,1.0,0
